"scenario_id","A_RMSE","B_RMSE","C_RMSE","D_RMSE","A_Bias","B_Bias","C_Bias","D_Bias","rep"
2,0.0758830771317336,0.0825497946314091,0.0758830771317336,0.0825497946314091,-0.00898150987726409,-0.0105861981159481,-0.00898150987726409,-0.0105861981159481,42
2,0.0776021893460156,0.082473585812545,0.0776021893460156,0.0426773959291309,-0.00538179765080124,-0.00674899440303002,-0.00538179765080124,0.000619894213926619,43
2,0.0695774018371524,0.0683045871545049,0.0695774018371524,0.0683045871545049,0.00125869139862873,0.00109396002940749,0.00125869139862873,0.00109396002940749,44
2,0.0671194642584548,0.0660941712250016,0.0671194642584548,0.0660941712250016,-0.000626346611538048,-0.000781520887991651,-0.000626346611538048,-0.000781520887991651,45
2,0.0697386245497893,0.0686176354417255,0.0697386245497893,0.0686176354417255,0.00124170484974038,0.00108979734830689,0.00124170484974038,0.00108979734830689,46
2,0.0716745135359202,0.0712857346832737,0.0503446150813223,0.0712857346832737,-0.00401003711290428,-0.00367108869073055,-0.00151191874402205,-0.00367108869073055,47
2,0.0664269650944534,0.0819189482946085,0.0664269650944534,0.0819189482946085,-0.00302369712878193,-0.00409302726809912,-0.00302369712878193,-0.00409302726809912,48
2,0.0713458796788703,0.0751485924415599,0.0713458796788703,0.0751485924415599,-0.00235902022046566,-0.00140403979451134,-0.00235902022046566,-0.00140403979451134,49
2,0.0703715262847229,0.0678885668699908,0.0703715262847229,0.0678885668699908,0.000955451046411985,-0.000154523549690139,0.000955451046411985,-0.000154523549690139,50
2,0.0979778693277238,0.0971541643617067,0.0584047789009849,0.0535328606973213,-0.00689862376430025,-0.0105819377089979,-0.00704165159174596,-0.00724902539642583,51
2,0.0783983893581403,0.0670917246582989,0.0476992798461949,0.0491633515224876,-0.00357054484810905,-0.00358511556067401,0.00336517353256849,-0.00114563786155104,52
2,0.0770689983268457,0.0737919183331942,0.0770689983268457,0.0517914747781517,-0.00913953973966233,-0.00896214017629533,-0.00913953973966233,-0.00564103218392163,53
2,0.0748989590456305,0.0746704661167437,0.0748989590456305,0.0746704661167437,-0.00076460604570887,-0.00100034793405058,-0.00076460604570887,-0.00100034793405058,54
2,0.0732461114113548,0.081152088607439,0.0541151312649649,0.0427771693847878,0.00836195698973257,-0.00103840712288133,0.00456749521434285,0.00575361836152801,55
2,0.0716637251949045,0.0688217849950755,0.0523288684485605,0.0688217849950755,-0.00138251942401796,-0.00144017714005154,0.00128602899289146,-0.00144017714005154,56
2,0.0760876787737017,0.0751749501908926,0.0760876787737017,0.0614962285511961,-0.00963936049784752,-0.00969975452245877,-0.00963936049784752,-0.00731076230548238,57
2,0.0727238845815128,0.0709263224060635,0.0507804636307838,0.0709263224060635,-0.00512897543624266,-0.00509858392126382,-0.000347583623950305,-0.00509858392126382,58
2,0.0787120131569289,0.073977044016728,0.0787120131569289,0.073977044016728,0.00332128609107548,0.000976012660410994,0.00332128609107548,0.000976012660410994,59
2,0.0717827453315892,0.0660865794668644,0.0506273333677283,0.0492999010930959,-0.00387596357747561,-0.00350668549120443,-0.00215107393467257,-0.00240049304877095,60
2,0.0702577490290643,0.069196805113153,0.062169144182114,0.0481336131956894,-0.000388771656370804,-0.000581409254896473,0.00673463042696714,0.000987499854807631,61
2,0.0739651832607097,0.221311448926665,0.0577107652379551,0.0421513698319961,-0.00188446150686718,0.0356157402424702,-0.000740708889142862,0.000853625475470453,62
2,0.0689465143397511,0.0688952457969004,0.0532931820504986,0.0518468109156415,-0.00211470975529659,-0.00227999640252202,-0.00165048547690796,0.0027323190955003,63
2,0.0699344350050295,0.05908170217863,0.0699344350050295,0.05908170217863,0.00190159436455981,0.000593326363547272,0.00190159436455981,0.000593326363547272,64
2,0.0662217859457573,0.0649916681898519,0.0662217859457573,0.0454218068385067,-0.00353877322021232,-0.0037740231747707,-0.00353877322021232,-0.00132413984771974,65
2,0.0713130246757895,0.0706596072227896,0.0572381218509031,0.0541005775126323,-0.00182744877533785,-0.00208165785122084,0.00051343453282462,0.000196680378541339,66
2,0.0778875583805767,0.0713062716453954,0.0778875583805767,0.0713062716453954,0.0019722488820879,-0.00112736906808214,0.0019722488820879,-0.00112736906808214,67
2,0.0818800578020956,0.0691340777824993,0.0818800578020956,0.0802906823362627,-0.000720819270588155,-0.00492482747618599,-0.000720819270588155,0.00532577473775659,68
2,0.0717369728830671,0.0704569477307526,0.0620135524513173,0.0498267327469598,-0.00331738090461976,-0.00364746658412002,0.00887704289372416,0.00226845250157174,69
2,0.0793191920326515,0.075314044344638,0.0793191920326515,0.0488195615616336,-0.00338392755772168,0.000978807371493744,-0.00338392755772168,-0.00231744966995904,70
2,0.0655015987154272,0.070123688894387,0.0483895205587764,0.070123688894387,-0.00493878521777453,-0.00532155541366775,-0.00270915394257358,-0.00532155541366775,71
2,0.0699725911191991,0.0690616549694599,0.0699725911191991,0.0690616549694599,0.000738595129851775,0.000595756972986827,0.000738595129851775,0.000595756972986827,72
2,0.0713556685256976,0.0708442696654394,0.0713556685256976,0.0504816749824419,-0.00205184481699477,-0.00225602097764517,-0.00205184481699477,-0.00161582265317516,73
2,0.0712316555420256,0.0707378290835369,0.0712316555420256,0.0707378290835369,-0.00521366709837682,-0.00540001626076852,-0.00521366709837682,-0.00540001626076852,74
2,0.0644673475063665,0.063676656369262,0.060219454177412,0.0509330322372108,-0.000183379573576191,-0.000485648958369342,-0.000383381578506392,0.00392169783303829,75
2,0.0743786854281676,0.0637669199650606,0.0539866629980756,0.0637669199650606,-0.0011677961518836,-0.000741874430150425,0.00140273534002823,-0.000741874430150425,76
