"scenario_id","T","rep","E_RMSE","F_RMSE","E_Bias","F_Bias"
1,120,52,0.080839253631564,0.145959093824481,-0.00535772048724889,-0.0138503728871854
1,120,53,0.0758857961918654,0.158419950518257,0.0018106819786204,0.00485924107065965
1,120,54,0.0730828944241732,0.170086397686344,0.00306124604210045,0.0104857819339952
1,120,55,0.0756969102121637,0.16176613851798,-0.00487507897589657,6.09882454905732e-05
1,120,56,0.115899912005779,0.165867306381351,-0.0040426173288472,0.00918051152715435
1,120,57,0.0693476316125295,0.168080888667944,0.00223696202312048,0.00737523054419622
1,120,58,0.0726314256616036,0.131943670966209,-0.00612753991597228,0.0101642844180784
1,120,59,0.0792771883916971,0.165033842459111,-0.000777648587438565,0.00167252655672518
1,120,60,0.0730573267042358,0.162499558822676,9.54691543911648e-05,0.00328268334389787
1,120,61,0.0694398764884202,0.159771952884791,0.000420589439618913,-0.00500918663374704
1,120,62,0.0731629395262486,0.158286698789521,-0.00379280767862537,-0.00354224959253071
1,120,63,0.086716877751842,0.170740294095272,-0.00247307079051128,-0.00528069313810082
1,120,64,0.119604375085221,0.153857160248379,-0.0179894298778632,-0.00116684399713275
1,120,65,0.075297327001495,0.215863164899574,-3.11787607367245e-05,0.0623200594964532
1,120,66,0.0703698350438417,0.157915706453177,-0.00747384409276881,0.00381700871854834
1,120,67,0.0929914596785324,0.178055155855933,-0.013901147059868,-0.0059839159890084
1,120,68,0.112661728303447,0.15090077735455,0.00802106687375192,-0.00646374077938033
1,120,69,0.0927025128294126,0.136383930385596,0.00183654755127264,-0.00262494139414775
1,120,70,0.0654784491028498,0.177523228735174,-0.000215121962808208,0.00643963463138504
1,120,71,0.0909657643873868,0.146969769701057,-0.0101929572737968,-0.00709500076311042
1,120,72,0.0710730252555598,0.150338364165348,0.000730581988074329,0.001177783736339
1,120,73,0.074995940070342,0.166835641925559,-0.000350589077096751,-0.00958376110394552
1,120,74,0.092506775302809,0.151810042563689,-0.00460994736336851,-0.000565368835344116
1,120,75,0.0787822859129628,0.156474295914812,-0.00299578426461837,-0.00498662820652175
1,120,76,0.0848625640637307,0.164168397307494,-0.00888299838678362,-0.00737228343528747
1,120,77,0.0830009416673724,0.157469218051279,-0.00786283229396029,-0.014944292089105
1,120,78,0.0741538336293729,0.187196973328788,-0.00647533977219238,-0.0344811021145512
1,120,79,0.0739571089241658,0.156391599283942,0.00111953201436884,0.000169954037637632
1,120,80,0.0822400659623743,0.148439745224353,-0.00739152743677517,-0.00236980802488456
1,120,81,0.113079557769548,0.155990033854151,0.00781380087883653,-0.00205873221933555
1,120,82,0.0878947484431006,0.219536289060883,0.00340245094861356,0.0422730700305601
1,120,83,0.0615298525596705,0.190772546514915,0.00240880196006808,-0.0323814322398838
1,120,84,0.0712585559804139,0.154104514280032,0.00530870371791634,0.0102430683519562
1,120,85,0.0757180240847837,0.16317572657094,-0.0147946548268267,-0.0110176872067879
1,120,86,0.0777846565439488,0.163008002011549,-0.00652808294705519,-0.00478407030581391
1,120,87,0.0668708558935151,0.144613549334285,0.0017128972236555,0.00285450111912283
1,120,88,0.07225724576663,0.163402938364462,-0.00121779312858508,0.00112853710235661
1,120,89,0.0706792677759547,0.155745633918324,0.00563821884924133,0.00976707649699646
1,120,90,0.0712257268539117,0.152118088168562,0.00487028304759602,0.00623819619808289
1,120,91,0.0665436254680849,0.151213929147094,-0.000577379641577977,0.00135453406025068
1,120,92,0.0704119611612979,0.161012496815095,0.00334039825819554,-0.00176837780597421
1,120,93,0.0840500965582839,0.159941736663334,-0.00197881562796785,0.0126604727153408
1,120,94,0.070289954307004,0.169241708433141,0.00328550649229385,0.00863633499599715
1,120,95,0.101225414031067,0.184606499243041,-0.0158493402766082,-0.0346072381398364
1,120,96,0.0751758692059078,0.156000671884188,0.00312495249163202,0.00450575176170217
1,120,97,0.0685600090030718,0.152790349158912,-0.00337392456410696,-0.001383425594739
1,120,98,0.0696261148019088,0.141352598519623,-0.00117098809642299,0.00278351739494368
1,120,99,0.104634308584067,0.159723477610443,-0.0160302485106154,-0.0176588010130922
1,120,100,0.0676083477320557,0.146740520568531,-0.00480119565860019,-0.00179531873828162
2,120,1,0.0715648579117418,0.106241874401948,-0.00854042186497484,-0.0162514383322754
2,120,2,0.0636574376781221,0.0971610072742,-0.00254003540760427,-0.00606683530389456
2,120,3,0.061524932682899,0.101631009363612,-0.00184019423690965,0.0172480417927111
2,120,4,0.070563903944009,0.0989337186176002,-0.00816583628953158,-0.00452429022688763
2,120,5,0.0604777373268023,0.0934238564384746,0.00243643156583033,-0.000288692588351673
2,120,6,0.0708921709766154,0.0942416051530384,-0.00316522645589236,-0.00806663861650526
2,120,7,0.0652379195350227,0.123024664043304,-0.00143112970677809,0.0275263920223605
2,120,8,0.0604530499793823,0.0998786309244003,-0.00201020265363664,-0.00880957370637744
2,120,9,0.0535694313047879,0.101909770245445,-0.00295934669351043,-0.0102137738710116
2,120,10,0.0783881071564853,0.0983663016343535,-0.0054639403337452,-0.0102347718399035
2,120,11,0.0611409947510629,0.119661504421852,-0.00239224533518724,-0.0200375013871383
2,120,12,0.0679524494721215,0.0964938747346104,0.000835813928838665,-0.0101712512705032
2,120,13,0.0605284356727111,0.0946818261874628,0.00111362557941782,-0.00269129208360506
